Date_reported,Country_code,Country,Continent,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2024-02-25,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-03-03,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-03-10,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-03-17,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-03-24,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-03-31,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-04-07,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-04-14,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-04-21,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-04-28,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-05-05,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-05-12,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-05-19,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-05-26,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-06-02,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-06-09,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-06-16,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-06-23,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-06-30,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-07-07,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-07-14,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-07-21,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-07-28,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-08-04,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-08-11,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-08-18,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-08-25,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2024-09-01,XXI,International conveyance (Kiribati),Uncategorized,OTHER,,2,,0
2020-01-05,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-01-12,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-01-19,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-01-26,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-02-02,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-02-09,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-02-16,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-02-23,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-03-01,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-03-08,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-03-15,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-03-22,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-03-29,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-04-05,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-04-12,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-04-19,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-04-26,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-05-03,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-05-10,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-05-17,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-05-24,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-05-31,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-06-07,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-06-14,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-06-21,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-06-28,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-07-05,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-07-12,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-07-19,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-07-26,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-08-02,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-08-09,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-08-16,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-08-23,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-08-30,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-09-06,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-09-13,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-09-20,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-09-27,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-10-04,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-10-11,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-10-18,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-10-25,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-11-01,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-11-08,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-11-15,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-11-22,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-11-29,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-12-06,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-12-13,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-12-20,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2020-12-27,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-01-03,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-01-10,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-01-17,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-01-24,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-01-31,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-02-07,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-02-14,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-02-21,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-02-28,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-03-07,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-03-14,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-03-21,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-03-28,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-04-04,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-04-11,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-04-18,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,0,,0
2021-04-25,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,1.0,1,,0
2021-05-02,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,1,,0
2021-05-09,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,1,,0
2021-05-16,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,1,,0
2021-05-23,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,4.0,5,,0
2021-05-30,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-06-06,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-06-13,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-06-20,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-06-27,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-07-04,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-07-11,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-07-18,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-07-25,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-08-01,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-08-08,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-08-15,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-08-22,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-08-29,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-09-05,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-09-12,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-09-19,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-09-26,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-10-03,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-10-10,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-10-17,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-10-24,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-10-31,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-11-07,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-11-14,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-11-21,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-11-28,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-12-05,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-12-12,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-12-19,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2021-12-26,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-01-02,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-01-09,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-01-16,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-01-23,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-01-30,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-02-06,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-02-13,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-02-20,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-02-27,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-03-06,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-03-13,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-03-20,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-03-27,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-04-03,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-04-10,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-04-17,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-04-24,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-05-01,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-05-08,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-05-15,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-05-22,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-05-29,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-06-05,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-06-12,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-06-19,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-06-26,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-07-03,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-07-10,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-07-17,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-07-24,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-07-31,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-08-07,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-08-14,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-08-21,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-08-28,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-09-04,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-09-11,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-09-18,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-09-25,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-10-02,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-10-09,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-10-16,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-10-23,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-10-30,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-11-06,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-11-13,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-11-20,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-11-27,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-12-04,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-12-11,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-12-18,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2022-12-25,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-01-01,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-01-08,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-01-15,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-01-22,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-01-29,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-02-05,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-02-12,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-02-19,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-02-26,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-03-05,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-03-12,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-03-19,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-03-26,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-04-02,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-04-09,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-04-16,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-04-23,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-04-30,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-05-07,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-05-14,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-05-21,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-05-28,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-06-04,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-06-11,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-06-18,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-06-25,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-07-02,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-07-09,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
2023-07-16,XXG,International conveyance (Solomon Islands),Uncategorized,OTHER,,5,,0
